Wall time,Step,Value
1650358544.254189,1634,0.0
1650358591.9753683,2486,0.0
1650358640.2761881,3302,0.0
1650358682.8798385,4092,0.0
1650358720.665296,4800,0.0
1650358776.8686867,5729,0.0
1650358816.5623055,6444,0.0
1650358867.838344,7210,0.0
1650358912.4777215,8016,0.0
1650358963.9695218,8880,0.0
1650359009.515695,9607,0.0
1650359058.1275253,10431,0.0
1650359105.0179207,11206,0.0
1650359151.791727,12012,0.0
1650359201.9098988,12826,0.0
1650359245.5415866,13608,0.0
1650359294.506384,14484,0.0
1650359348.9724197,15347,0.0
1650359389.273731,16060,0.0
1650359439.2026439,16862,0.0
1650359485.2864788,17654,0.0
1650359536.8144648,18466,0.0
1650359588.1527467,19236,0.0
1650359642.0023756,20073,0.0
1650359695.4420025,20828,0.0
1650359755.849968,21728,0.0
1650359806.0465517,22462,0.0
1650359859.4768775,23243,0.0
1650359908.892536,24043,0.0
1650359958.6762872,24821,0.05000000074505806
1650360013.330438,25674,0.05000000074505806
1650360063.4527266,26482,0.15000000596046448
1650360107.0435002,27215,0.0
1650360159.0342202,28008,0.0
1650360211.2876992,28808,0.4000000059604645
1650360265.2411861,29608,0.44999998807907104
1650360318.3514779,30408,0.30000001192092896
1650360368.9623578,31237,0.5
1650360418.2691212,32028,0.550000011920929
1650360467.4929702,32848,0.550000011920929
1650360521.3741841,33747,0.3499999940395355
1650360561.8230588,34424,0.10000000149011612
1650360612.715965,35265,0.5
1650360657.4048707,36005,0.6000000238418579
1650360705.4570498,36851,0.800000011920929
1650360756.2807868,37656,0.800000011920929
1650360803.547734,38423,0.800000011920929
1650360852.4168248,39221,0.30000001192092896
1650360897.956414,40008,0.550000011920929
1650360945.592545,40807,0.6499999761581421
1650360992.529805,41609,0.75
1650361040.7809715,42441,0.6000000238418579
1650361096.1486561,43300,0.3499999940395355
1650361146.1762664,44150,0.0
1650361191.4770226,44867,0.44999998807907104
1650361244.0677845,45682,0.6000000238418579
1650361292.9380393,46447,0.699999988079071
1650361345.000457,47259,0.8500000238418579
1650361392.8471382,48037,0.5
1650361439.2369273,48812,0.10000000149011612
1650361491.0328307,49668,0.8500000238418579
1650361535.472768,50406,0.6499999761581421
1650361584.2580512,51233,0.44999998807907104
1650361635.2959154,52051,0.8999999761581421
1650361682.386024,52825,0.800000011920929
1650361730.9234858,53632,0.44999998807907104
1650361779.1281004,54430,0.8500000238418579
1650361827.9438405,55220,0.8999999761581421
1650361882.346913,56090,0.75
1650361928.2905917,56837,1.0
1650361975.9235148,57625,1.0
1650362026.1079078,58433,1.0
1650362078.1693227,59282,0.949999988079071
1650362123.8972368,60021,1.0
1650362174.9574733,60870,1.0
1650362222.9814727,61631,0.8999999761581421
1650362272.4450934,62468,1.0
1650362319.5178475,63213,1.0
1650362368.0139415,64006,1.0
1650362416.370039,64803,1.0
1650362466.7282481,65628,0.949999988079071
1650362516.2673368,66453,0.699999988079071
1650362566.5755904,67297,1.0
1650362615.974869,68095,0.8999999761581421
1650362663.3627002,68847,1.0
1650362710.5732942,69622,0.949999988079071
1650362762.7824771,70481,1.0
1650362807.4879022,71200,1.0
1650362859.2553494,72045,1.0
1650362912.0402336,72903,1.0
1650362959.0913508,73677,1.0
1650363005.4661777,74423,1.0
1650363054.3246026,75210,1.0
1650363106.8149767,76086,1.0
1650363152.9247856,76838,1.0
1650363201.0251884,77629,1.0
1650363250.225311,78415,0.949999988079071
1650363298.3187215,79275,0.949999988079071
1650363337.7880049,80036,1.0
1650363380.142105,80873,0.8500000238418579
