Wall time,Step,Value
1650353585.1077116,935,0.0
1650353624.4094107,1615,0.0
1650353674.261429,2402,0.0
1650353723.108636,3212,0.0
1650353773.185399,4112,0.0
1650353814.8393002,4845,0.0
1650353866.3319821,5675,0.0
1650353917.3315048,6548,0.0
1650353960.4045813,7245,0.0
1650354007.2540464,8006,0.0
1650354061.0539925,8895,0.0
1650354107.576197,9668,0.0
1650354155.9647958,10466,0.0
1650354205.7642221,11275,0.0
1650354249.1436436,12009,0.0
1650354298.0105705,12822,0.0
1650354357.1725447,13689,0.0
1650354413.1930156,14487,0.0
1650354459.470637,15226,1.0
1650354508.3712807,16045,0.8999999761581421
1650354551.6547682,16821,0.44999998807907104
1650354604.3495753,17669,0.5
1650354652.2224998,18493,0.30000001192092896
1650354693.2215068,19208,1.0
1650354743.2258425,20010,1.0
1650354793.0608997,20817,1.0
1650354840.9182148,21601,0.949999988079071
1650354891.6469178,22442,0.75
1650354942.833002,23289,1.0
1650354988.5326123,24052,1.0
1650355036.9747334,24850,0.25
1650355083.162518,25618,0.8500000238418579
1650355137.0554535,26497,0.75
1650355183.684478,27243,0.75
1650355235.4539678,28080,0.8999999761581421
1650355281.7322557,28839,0.8999999761581421
1650355331.6939309,29661,0.8999999761581421
1650355378.6801777,30415,0.8500000238418579
1650355426.3595097,31205,0.44999998807907104
1650355474.7744555,32016,0.6499999761581421
1650355524.438472,32820,1.0
1650355574.3198097,33651,0.800000011920929
1650355624.3345847,34479,0.800000011920929
1650355671.2660763,35266,0.5
1650355718.5398114,36028,1.0
1650355767.7630212,36835,0.949999988079071
1650355814.2251437,37608,1.0
1650355863.0470085,38406,0.6499999761581421
1650355916.1507614,39271,1.0
1650355963.5426025,40042,0.8500000238418579
1650356015.9144523,40890,1.0
1650356059.8840542,41619,0.75
1650356111.3386486,42456,0.949999988079071
1650356158.7353706,43238,0.949999988079071
1650356209.208886,44066,0.800000011920929
1650356255.0117192,44821,1.0
1650356306.5988142,45655,1.0
1650356357.299248,46474,1.0
1650356404.4007096,47221,0.8500000238418579
1650356453.048268,48019,1.0
1650356503.3986592,48851,1.0
1650356550.785352,49619,0.8500000238418579
1650356598.9095137,50405,0.949999988079071
1650356648.6190965,51236,1.0
1650356697.3968885,52032,0.8999999761581421
1650356746.0102708,52821,1.0
1650356795.6972222,53677,0.8999999761581421
1650356843.0604882,54427,0.699999988079071
1650356892.6444077,55278,0.75
1650356939.7099855,56038,0.949999988079071
1650356990.3002863,56860,0.8999999761581421
1650357037.8156757,57614,1.0
1650357085.8044353,58423,1.0
1650357134.7225826,59221,0.699999988079071
1650357183.497301,60012,0.949999988079071
1650357231.884176,60808,0.949999988079071
1650357284.906128,61682,0.8999999761581421
1650357328.0222251,62402,0.8500000238418579
1650357379.1012468,63213,0.800000011920929
1650357431.22931,64066,1.0
1650357479.1580596,64846,0.949999988079071
1650357527.7523906,65652,1.0
1650357575.1260035,66432,1.0
1650357623.9747517,67240,0.949999988079071
1650357675.0909793,68068,1.0
1650357721.4185781,68829,1.0
1650357770.2528133,69636,1.0
1650357821.9445403,70485,0.949999988079071
1650357865.8312235,71202,1.0
1650357914.7698708,72010,0.75
1650357962.1904504,72810,0.699999988079071
1650358012.563979,73645,0.949999988079071
1650358062.2335455,74455,1.0
1650358108.831907,75218,1.0
1650358158.9318995,76035,0.949999988079071
1650358208.6696546,76862,1.0
1650358257.9687185,77664,1.0
1650358308.5206044,78497,1.0
1650358349.428516,79283,1.0
1650358399.6979065,80025,1.0
1650358450.4008355,80838,0.949999988079071
