Wall time,Step,Value
1650473676.0800478,924,0.0
1650473699.9391084,1659,0.0
1650473727.121074,2508,0.0
1650473753.4949954,3290,0.15000000596046448
1650473777.8590336,4019,0.0
1650473804.645247,4819,0.0
1650473834.0650685,5726,0.0
1650473859.2151709,6459,0.0
1650473885.8635437,7259,0.0
1650473913.5159624,8118,0.0
1650473939.1196637,8904,0.0
1650473967.5469255,9704,0.0
1650473992.1285396,10441,0.0
1650474019.2348392,11236,0.0
1650474047.8278022,12079,0.0
1650474075.1605604,12879,0.0
1650474102.5128295,13679,0.0
1650474127.7879996,14412,0.0
1650474158.0807388,15310,0.0
1650474184.8787317,16092,0.0
1650474212.2097716,16892,0.0
1650474239.504471,17692,0.0
1650474266.7693558,18492,0.0
1650474294.0338974,19292,0.0
1650474321.4011996,20092,0.0
1650474348.4813266,20892,0.0
1650474375.985561,21692,0.0
1650474402.714319,22492,0.0
1650474429.9963274,23292,0.0
1650474457.2945938,24092,0.0
1650474484.616602,24892,0.0
1650474510.7831163,25692,0.30000001192092896
1650474536.5782824,26487,0.6000000238418579
1650474562.6898167,27287,0.30000001192092896
1650474589.7578037,28126,0.75
1650474615.510894,28905,0.550000011920929
1650474641.1982753,29700,0.800000011920929
1650474664.4692204,30411,0.44999998807907104
1650474692.8196218,31279,0.25
1650474720.4109411,32112,0.8999999761581421
1650474747.0411284,32854,0.0
1650474780.4755976,33727,1.0
1650474808.8333197,34467,1.0
1650474839.9491649,35301,1.0
1650474868.0247939,36086,1.0
1650474893.18376,36856,1.0
1650474920.4824936,37637,1.0
1650474948.69798,38455,1.0
1650474976.1356697,39260,1.0
1650475004.3599029,40070,0.949999988079071
1650475031.072876,40840,1.0
1650475058.091932,41650,0.949999988079071
1650475084.467462,42418,0.949999988079071
1650475113.5411804,43274,0.30000001192092896
1650475140.8194823,44032,0.8500000238418579
1650475170.9717658,44878,0.800000011920929
1650475198.941098,45639,1.0
1650475227.7680664,46465,1.0
1650475256.1287475,47276,1.0
1650475283.7426445,48062,1.0
1650475308.250574,48811,1.0
1650475334.6708217,49621,0.44999998807907104
1650475362.0099034,50452,1.0
1650475389.8225744,51275,1.0
1650475416.5952914,52063,0.8500000238418579
1650475442.920689,52824,1.0
1650475471.6921527,53640,0.6000000238418579
1650475497.7774148,54431,0.8999999761581421
1650475524.9879766,55245,0.3499999940395355
1650475552.935694,56069,1.0
1650475580.1987355,56819,1.0
1650475606.8248987,57626,1.0
1650475633.9477057,58428,1.0
1650475662.706866,59225,1.0
1650475689.8375695,60020,1.0
1650475718.7411485,60845,1.0
1650475745.847873,61630,1.0
1650475776.2688975,62413,1.0
1650475807.2824926,63216,0.4000000059604645
1650475837.185382,64029,1.0
1650475864.6552522,64832,1.0
1650475891.7359664,65622,1.0
1650475919.503601,66421,1.0
1650475948.6257129,67273,1.0
1650475975.5299976,68059,1.0
1650476003.2830896,68862,1.0
1650476033.1158578,69699,1.0
1650476059.7635243,70456,1.0
1650476088.4420242,71272,1.0
1650476115.0765913,72017,1.0
1650476142.6947181,72831,1.0
1650476172.421213,73677,1.0
1650476199.182829,74421,0.8999999761581421
1650476228.5431142,75277,1.0
1650476253.9546766,76010,1.0
1650476283.4278977,76859,1.0
1650476309.9533634,77627,1.0
1650476337.6252081,78425,1.0
1650476366.1730697,79239,1.0
1650476395.0091815,80071,1.0
1650476421.4036562,80833,1.0
