Wall time,Step,Value
1650470816.141776,1654,0.0
1650470844.73269,2420,0.0
1650470877.700744,3281,0.0
1650470908.552525,4058,0.0
1650470941.9446044,4937,0.0
1650470968.4840145,5638,0.0
1650470999.3918707,6422,0.0
1650471031.002121,7222,0.0
1650471065.5259295,8090,0.0
1650471096.145862,8890,0.0
1650471126.554972,9704,0.0
1650471153.771719,10416,0.0
1650471183.7943518,11206,0.0
1650471217.344382,12103,0.0
1650471246.0542405,12822,0.0
1650471275.4619327,13603,0.0
1650471307.2474442,14403,0.0
1650471340.513926,15262,0.0
1650471372.7905416,16129,0.0
1650471397.456241,16807,0.0
1650471425.8464277,17607,0.0
1650471460.2884865,18500,0.0
1650471491.1642964,19300,0.0
1650471521.7517831,20100,0.0
1650471551.914752,20900,0.0
1650471581.1328495,21700,0.0
1650471612.2040598,22507,0.0
1650471642.8037648,23289,0.0
1650471671.5258179,24089,0.0
1650471699.908884,24826,0.0
1650471730.433466,25626,0.0
1650471762.7349544,26531,0.10000000149011612
1650471789.3385615,27245,0.30000001192092896
1650471819.7634342,28076,0.10000000149011612
1650471849.857482,28878,0.0
1650471876.8955257,29622,1.0
1650471905.548593,30417,0.05000000074505806
1650471933.1757262,31223,0.0
1650471962.0460613,32065,0.05000000074505806
1650471988.8468173,32852,0.25
1650472019.0219705,33690,0.30000001192092896
1650472045.476426,34449,0.15000000596046448
1650472075.1804698,35346,0.0
1650472098.1970975,36013,0.25
1650472127.0235512,36890,0.20000000298023224
1650472154.1775823,37712,0.5
1650472180.0431566,38475,0.44999998807907104
1650472207.3538785,39300,0.0
1650472231.170629,40001,0.75
1650472258.1380944,40834,0.0
1650472285.7720366,41671,0.75
1650472310.4683409,42420,0.0
1650472340.161452,43295,0.0
1650472364.6794548,44031,0.0
1650472394.406924,44924,0.30000001192092896
1650472420.538715,45692,0.05000000074505806
1650472447.6308122,46516,0.699999988079071
1650472471.0535731,47234,0.3499999940395355
1650472497.7007856,48038,0.0
1650472523.839657,48832,0.0
1650472548.9739702,49616,0.0
1650472575.7768667,50436,0.20000000298023224
1650472602.543826,51249,0.10000000149011612
1650472629.859152,52078,0.6000000238418579
1650472655.050382,52855,0.10000000149011612
1650472679.4005375,53606,0.0
1650472705.7498584,54424,0.0
1650472735.7461796,55322,0.6499999761581421
1650472759.282517,56034,0.949999988079071
1650472787.8130774,56903,0.550000011920929
1650472811.3096514,57625,0.10000000149011612
1650472839.2249544,58448,0.05000000074505806
1650472866.9287016,59267,0.4000000059604645
1650472893.9479535,60066,0.20000000298023224
1650472920.194543,60848,0.10000000149011612
1650472949.0557222,61706,0.550000011920929
1650472974.0832086,62440,0.05000000074505806
1650473000.3615756,63231,0.8999999761581421
1650473031.1963935,64146,0.15000000596046448
1650473054.0031855,64807,0.15000000596046448
1650473081.2831767,65607,0.15000000596046448
1650473111.2856898,66483,0.05000000074505806
1650473140.575598,67340,0.10000000149011612
1650473165.7465374,68097,0.20000000298023224
1650473189.1088722,68808,0.20000000298023224
1650473219.0609033,69689,0.0
1650473247.5858579,70400,0.3499999940395355
1650473279.5731614,71264,0.30000001192092896
1650473306.0760217,72045,0.4000000059604645
1650473335.6091266,72925,0.0
1650473360.8706596,73672,0.30000001192092896
1650473387.1706755,74457,0.550000011920929
1650473412.9071252,75209,0.30000001192092896
1650473442.9211452,76131,0.20000000298023224
1650473467.8460367,76873,0.20000000298023224
1650473493.359667,77643,0.25
1650473520.7007654,78465,0.10000000149011612
1650473547.7717283,79287,0.15000000596046448
1650473576.6282997,80149,0.10000000149011612
1650473601.8641953,80904,0.05000000074505806
