Wall time,Step,Value
1650340934.5801828,2000,0.5
1650340938.1506186,4000,0.1428571492433548
1650340939.1811337,6000,0.5833333134651184
1650340940.042944,8000,0.2857142984867096
1650340940.8599262,10000,0.3181818127632141
1650340943.901448,12000,0.5
1650340946.6546068,14000,0.5625
1650340947.9562151,16000,0.8095238208770752
1650340948.9805381,18000,0.9523809552192688
1650340949.9286063,20000,0.8666666746139526
1650340951.0491195,22000,0.8260869383811951
1650340952.012546,24000,1.0
1650340952.9837313,26000,1.0
1650340953.8398435,28000,1.0
1650340955.0410755,30000,1.0
1650340956.0859191,32000,1.0
1650340957.0344908,34000,1.0
1650340957.9305537,36000,1.0
1650340958.7443056,38000,1.0
1650340959.5821414,40000,1.0
1650340960.5728936,42000,1.0
1650340961.4380844,44000,1.0
1650340962.4311273,46000,1.0
1650340963.3475018,48000,1.0
1650340964.4492245,50000,1.0
1650340965.4629803,52000,1.0
1650340966.8787208,54000,1.0
1650340968.210729,56000,1.0
1650340969.1437395,58000,1.0
1650340970.0137534,60000,1.0
1650340970.947599,62000,1.0
1650340971.880644,64000,1.0
1650340972.7495503,66000,1.0
1650340973.8802178,68000,1.0
1650340975.875279,70000,0.9428571462631226
1650340976.5843878,72000,1.0
1650340977.6946058,74000,1.0
1650340978.826909,76000,1.0
1650340979.4967678,78000,0.9677419066429138
1650340981.0405273,80000,0.96875
1650340982.1024857,82000,1.0
1650340983.0645337,84000,1.0
1650340983.9879568,86000,1.0
1650340984.9029932,88000,1.0
1650340985.8322608,90000,1.0
1650340986.8006802,92000,1.0
1650340987.807599,94000,1.0
1650340988.7577941,96000,1.0
1650340989.765788,98000,1.0
1650340990.73676,100000,1.0
1650340991.729114,102000,1.0
1650340992.600006,104000,1.0
1650340993.5929203,106000,1.0
1650340994.4921646,108000,1.0
1650340995.3899906,110000,1.0
1650340996.4251618,112000,1.0
1650340997.328501,114000,1.0
1650340998.2916117,116000,1.0
1650340999.4217637,118000,1.0
1650341000.4908657,120000,1.0
1650341001.5902994,122000,1.0
1650341002.7819011,124000,1.0
1650341003.855385,126000,1.0
1650341004.9322429,128000,1.0
1650341005.9629436,130000,0.9655172228813171
1650341007.0176558,132000,1.0
1650341008.0638514,134000,1.0
1650341009.133611,136000,1.0
1650341010.1257331,138000,1.0
1650341011.1540356,140000,1.0
1650341012.1222694,142000,1.0
1650341013.1263397,144000,1.0
1650341014.2587638,146000,1.0
1650341015.1676776,148000,1.0
1650341016.1140215,150000,1.0
1650341017.0547607,152000,1.0
1650341018.0836663,154000,1.0
1650341019.0802643,156000,1.0
1650341020.094927,158000,1.0
1650341021.228868,160000,1.0
1650341022.3629918,162000,1.0
1650341023.3870153,164000,1.0
1650341024.2627227,166000,1.0
1650341025.4230454,168000,1.0
1650341026.494751,170000,1.0
1650341027.4270992,172000,1.0
1650341028.3943145,174000,1.0
1650341029.2895584,176000,1.0
1650341030.2496405,178000,1.0
1650341031.0830734,180000,1.0
1650341032.0263693,182000,1.0
1650341032.9957438,184000,1.0
1650341033.9504123,186000,1.0
1650341035.6315787,188000,1.0
1650341036.6564004,190000,1.0
1650341037.689259,192000,1.0
1650341038.6595752,194000,1.0
1650341039.6906247,196000,1.0
1650341040.829872,198000,1.0
1650341041.8937883,200000,1.0
1650341043.1533968,202000,1.0
1650341044.2175481,204000,1.0
1650341045.2475374,206000,1.0
1650341046.2580116,208000,1.0
1650341047.1248426,210000,1.0
1650341048.0515,212000,1.0
1650341048.9440324,214000,1.0
1650341049.866126,216000,1.0
1650341050.7555418,218000,1.0
1650341051.548335,220000,1.0
1650341052.5535295,222000,1.0
1650341053.6186748,224000,1.0
1650341054.429122,226000,1.0
1650341055.3324304,228000,1.0
1650341056.2290926,230000,1.0
1650341057.1990726,232000,1.0
1650341058.1200995,234000,1.0
1650341058.9300814,236000,1.0
1650341060.051486,238000,1.0
1650341061.443003,240000,1.0
1650341062.5829327,242000,1.0
1650341063.8137743,244000,1.0
1650341064.662243,246000,1.0
1650341065.529726,248000,1.0
1650341067.9068153,250000,1.0
1650341069.3876138,252000,1.0
1650341070.29972,254000,1.0
1650341071.2066665,256000,1.0
1650341072.133762,258000,1.0
1650341073.5283833,260000,1.0
1650341074.40793,262000,1.0
1650341077.0999177,264000,1.0
1650341079.9549701,266000,1.0
1650341081.2032852,268000,1.0
1650341082.3982718,270000,1.0
1650341083.000824,272000,1.0
1650341083.891571,274000,1.0
1650341085.2240593,276000,1.0
1650341086.3187807,278000,1.0
1650341087.2458777,280000,1.0
1650341088.4177856,282000,1.0
1650341089.4240725,284000,1.0
1650341090.5857835,286000,1.0
1650341092.0241377,288000,1.0
1650341093.0910587,290000,1.0
1650341094.1808848,292000,1.0
1650341095.4895654,294000,1.0
1650341096.4483254,296000,1.0
1650341097.4953716,298000,1.0
1650341098.6580384,300000,1.0
