Wall time,Step,Value
1650348671.9820747,1642,0.0
1650348723.988627,2464,0.0
1650348775.5206294,3264,0.0
1650348829.8182046,4128,0.0
1650348881.352288,4928,0.0
1650348929.0783234,5686,0.4000000059604645
1650348982.028904,6514,0.0
1650349033.3408709,7314,0.0
1650349084.5027988,8114,0.0
1650349133.7429097,8881,0.0
1650349182.297527,9621,0.0
1650349240.4629142,10545,0.0
1650349291.445188,11345,0.0
1650349337.6877074,12051,0.0
1650349386.4475343,12806,0.0
1650349444.6731813,13716,0.0
1650349495.4606562,14506,0.0
1650349536.2694197,15225,0.44999998807907104
1650349590.4630952,16069,0.0
1650349645.5317333,16933,0.0
1650349697.1373365,17733,0.0
1650349749.4161623,18533,0.0
1650349801.781806,19333,0.0
1650349853.190599,20133,0.0
1650349904.0584452,20892,0.0
1650349958.1159778,21692,0.0
1650350009.3752904,22415,0.0
1650350060.6861396,23215,0.0
1650350118.6975613,24130,0.0
1650350171.7946389,24944,0.44999998807907104
1650350214.7689846,25629,0.0
1650350260.3787208,26412,0.0
1650350306.5675917,27218,0.0
1650350355.0235603,28036,0.0
1650350400.9713058,28813,0.0
1650350448.0313022,29613,0.0
1650350496.518857,30436,0.0
1650350553.1008341,31291,0.10000000149011612
1650350599.573313,32029,0.699999988079071
1650350649.1765301,32843,0.5
1650350697.1807783,33662,0.75
1650350748.9598608,34540,0.30000001192092896
1650350788.2056823,35205,0.550000011920929
1650350838.2655647,36053,0.4000000059604645
1650350888.158754,36905,0.10000000149011612
1650350927.536535,37600,0.0
1650350974.505498,38446,0.0
1650351020.4888222,39258,0.3499999940395355
1650351065.653395,40017,0.3499999940395355
1650351118.5680633,40903,0.550000011920929
1650351161.0053697,41619,0.550000011920929
1650351213.7645748,42434,0.05000000074505806
1650351263.3483753,43229,0.3499999940395355
1650351314.6722546,44084,0.3499999940395355
1650351360.431093,44828,0.3499999940395355
1650351410.411653,45670,0.4000000059604645
1650351460.7337239,46456,0.5
1650351509.7531664,47260,0.5
1650351559.3347468,48134,0.6000000238418579
1650351606.1644893,48875,0.20000000298023224
1650351655.07517,49681,0.6000000238418579
1650351705.0897126,50535,0.4000000059604645
1650351744.964341,51220,0.05000000074505806
1650351794.7159863,52062,0.550000011920929
1650351840.9916399,52826,0.25
1650351889.0463502,53616,0.3499999940395355
1650351938.4830832,54403,0.5
1650351992.8718038,55292,0.6000000238418579
1650352042.797512,56108,0.5
1650352087.3858535,56810,0.5
1650352142.7979221,57700,0.550000011920929
1650352188.6180656,58443,0.6000000238418579
1650352237.0012784,59222,0.44999998807907104
1650352285.9371362,60020,0.800000011920929
1650352343.941212,60942,0.3499999940395355
1650352385.0351603,61621,0.30000001192092896
1650352433.0396035,62457,0.5
1650352481.1025362,63247,0.5
1650352531.7599595,64132,0.4000000059604645
1650352577.1392934,64883,0.3499999940395355
1650352624.9768572,65706,0.5
1650352669.2815163,66484,0.75
1650352714.7139242,67225,0.5
1650352764.2330859,68058,0.44999998807907104
1650352816.0362751,68920,0.550000011920929
1650352861.402023,69646,0.6499999761581421
1650352911.6229014,70512,0.6000000238418579
1650352956.123644,71210,0.550000011920929
1650353004.9223697,72028,0.4000000059604645
1650353052.387637,72816,0.4000000059604645
1650353103.8057034,73656,0.5
1650353156.6059043,74544,0.550000011920929
1650353202.2349846,75302,0.5
1650353250.5997257,76150,0.4000000059604645
1650353289.9763381,76814,0.25
1650353342.5175881,77704,0.5
1650353385.7812712,78430,0.6499999761581421
1650353433.0285807,79228,0.6000000238418579
1650353474.8952239,80044,0.25
1650353528.0303845,80841,0.6499999761581421
