Wall time,Step,Value
1650343547.468135,957,0.4000000059604645
1650343599.7013626,1641,0.0
1650343651.7801044,2456,0.0
1650343706.518034,3323,0.0
1650343755.9890895,4097,0.0
1650343804.8104048,4813,0.0
1650343858.0157156,5613,0.0
1650343916.2365248,6521,0.0
1650343967.2518718,7321,0.0
1650344018.3570895,8114,0.0
1650344066.9455318,8866,0.0
1650344118.243136,9666,0.0
1650344170.520949,10466,0.0
1650344227.501277,11358,0.0
1650344279.3282487,12158,0.0
1650344330.5755131,12958,0.0
1650344384.5012207,13758,0.0
1650344439.8647177,14558,0.0
1650344492.3885798,15311,0.0
1650344549.8287964,16111,0.0
1650344605.8943577,16911,0.0
1650344660.2526894,17729,0.0
1650344711.2627711,18529,0.0
1650344760.2882712,19329,0.6000000238418579
1650344810.9136436,20123,0.0
1650344856.7292492,20923,0.30000001192092896
1650344912.4988577,21723,0.05000000074505806
1650344962.5425553,22523,0.44999998807907104
1650345017.539835,23323,0.0
1650345073.379124,24113,0.15000000596046448
1650345124.0069199,24810,0.0
1650345182.237371,25645,0.05000000074505806
1650345230.7472062,26437,0.4000000059604645
1650345280.493563,27256,0.44999998807907104
1650345331.3848195,28056,0.44999998807907104
1650345386.5332482,28955,0.44999998807907104
1650345431.6416533,29661,0.44999998807907104
1650345478.0993924,30400,0.75
1650345527.8407202,31221,0.6000000238418579
1650345576.8760116,32011,0.75
1650345631.5561755,32955,0.6000000238418579
1650345677.8221943,33645,0.44999998807907104
1650345724.4593349,34423,0.44999998807907104
1650345773.678214,35218,0.75
1650345823.00474,36020,0.30000001192092896
1650345870.6556537,36841,0.20000000298023224
1650345927.3105206,37750,0.10000000149011612
1650345968.3961732,38434,0.44999998807907104
1650346017.6039786,39223,0.5
1650346069.7539682,40034,0.3499999940395355
1650346118.1577072,40851,0.44999998807907104
1650346168.0359097,41685,0.25
1650346219.8821754,42538,0.5
1650346270.1831684,43359,0.4000000059604645
1650346316.3698099,44094,0.4000000059604645
1650346362.5769062,44813,0.4000000059604645
1650346414.1919694,45681,0.44999998807907104
1650346462.857401,46437,0.44999998807907104
1650346510.1957726,47226,0.5
1650346560.2971194,48019,0.44999998807907104
1650346611.6184287,48837,0.550000011920929
1650346658.9898887,49605,0.5
1650346704.800189,50414,0.0
1650346751.5607731,51236,0.0
1650346795.387714,52026,0.0
1650346844.7840621,52809,0.4000000059604645
1650346900.9293928,53721,0.550000011920929
1650346947.186902,54426,0.4000000059604645
1650346995.0063422,55209,0.550000011920929
1650347047.6367576,56045,0.550000011920929
1650347099.3623235,56886,0.75
1650347145.6836836,57636,0.44999998807907104
1650347199.3492184,58503,0.5
1650347250.8092635,59288,0.3499999940395355
1650347297.0657353,60024,0.5
1650347350.4826536,60868,0.5
1650347401.2097826,61654,0.5
1650347453.6564353,62460,0.3499999940395355
1650347504.2835326,63302,0.75
1650347554.4959652,64108,0.5
1650347602.5782473,64878,0.6000000238418579
1650347652.0268798,65649,0.4000000059604645
1650347709.149229,66555,0.5
1650347751.8614802,67249,0.6000000238418579
1650347804.8607023,68095,0.550000011920929
1650347857.6479099,68947,0.550000011920929
1650347900.7281294,69619,0.44999998807907104
1650347950.6830683,70402,0.3499999940395355
1650348001.204806,71227,0.5
1650348055.0305157,72154,0.5
1650348097.3462443,72829,0.800000011920929
1650348145.9510055,73666,0.75
1650348191.7515178,74432,0.8500000238418579
1650348244.0738578,75317,0.6000000238418579
1650348291.1600807,76062,0.5
1650348337.7064419,76824,0.44999998807907104
1650348386.9210732,77609,0.4000000059604645
1650348432.7624717,78412,0.5
1650348490.266375,79251,0.4000000059604645
1650348535.177506,80017,0.6499999761581421
1650348581.402762,80817,0.699999988079071
