Wall time,Step,Value
1650365759.4079397,1084,0.6499999761581421
1650365782.4545896,1517,0.550000011920929
1650365806.124872,2012,0.5
1650365829.56212,2508,0.4000000059604645
1650365855.9637663,3003,0.0
1650365884.3318534,3579,0.6499999761581421
1650365907.0214667,4038,0.6000000238418579
1650365931.8434668,4533,0.0
1650365956.5772915,5028,0.0
1650365982.4667335,5523,0.0
1650366006.990574,6018,0.0
1650366033.1973388,6564,0.0
1650366058.3563867,7059,0.0
1650366083.8139162,7554,0.0
1650366107.1508932,8007,0.0
1650366135.4834814,8590,0.550000011920929
1650366157.7124023,9035,0.5
1650366181.623082,9530,1.0
1650366205.5345302,10025,1.0
1650366229.8088357,10520,1.0
1650366253.611354,11032,1.0
1650366279.8864696,11598,1.0
1650366300.779667,12047,1.0
1650366322.9414914,12523,1.0
1650366346.8077276,13018,1.0
1650366368.8245957,13503,1.0
1650366394.5374959,14096,1.0
1650366418.460141,14583,1.0
1650366439.9602919,15016,0.6499999761581421
1650366466.003276,15574,0.550000011920929
1650366487.3015878,16013,0.4000000059604645
1650366510.2450967,16502,1.0
1650366537.183584,17085,0.44999998807907104
1650366557.5237617,17501,1.0
1650366581.8264556,18039,1.0
1650366606.4952157,18580,0.6499999761581421
1650366628.804738,19060,1.0
1650366649.1830451,19517,1.0
1650366671.6663136,20022,1.0
1650366693.3005142,20501,1.0
1650366715.6773424,21005,1.0
1650366740.5418918,21527,0.44999998807907104
1650366765.6510212,22030,0.3499999940395355
1650366791.0535998,22543,1.0
1650366814.384341,23019,0.5
1650366838.5301864,23528,0.550000011920929
1650366861.6747465,24012,0.699999988079071
1650366885.5248973,24505,0.5
1650366910.950965,25043,1.0
1650366935.9182303,25573,1.0
1650366957.1169457,26012,0.6000000238418579
1650366980.9511065,26520,0.699999988079071
1650367002.9627216,27006,1.0
1650367029.0293837,27534,1.0
1650367050.3140182,28005,1.0
1650367074.4258826,28522,1.0
1650367096.3515353,29004,1.0
1650367122.8610919,29586,1.0
1650367145.13094,30069,1.0
1650367167.299589,30536,1.0
1650367189.8239887,31009,0.550000011920929
1650367215.8002534,31577,1.0
1650367235.896626,32046,1.0
1650367259.244812,32545,1.0
1650367282.3819888,33033,0.4000000059604645
1650367306.0150602,33559,1.0
1650367327.230479,34045,1.0
1650367350.2622669,34537,1.0
1650367374.4204173,35085,1.0
1650367395.6188383,35548,1.0
1650367415.6438003,36000,1.0
1650367439.888683,36534,1.0
1650367461.1651106,37015,1.0
1650367485.190782,37555,1.0
1650367508.5080056,38083,1.0
1650367529.3943505,38547,1.0
1650367552.952819,39066,1.0
1650367572.4300554,39510,1.0
1650367595.6402504,40025,1.0
1650367618.9640439,40540,1.0
1650367642.388514,41072,1.0
1650367662.936814,41526,1.0
1650367688.216483,42062,1.0
1650367711.547991,42536,0.4000000059604645
1650367734.5924072,43043,1.0
1650367756.6022973,43505,1.0
1650367781.7013397,44054,1.0
1650367805.7975297,44583,1.0
1650367825.9975605,45010,1.0
1650367847.8188562,45509,1.0
1650367871.0821416,46014,1.0
1650367895.85174,46555,1.0
1650367918.9165401,47054,1.0
1650367939.965419,47510,1.0
1650367962.1565268,48015,1.0
1650367984.8884401,48505,1.0
1650368010.9268777,49085,1.0
1650368033.2032793,49563,1.0
1650368054.6138756,50008,1.0
1650368077.8209016,50507,1.0
