Wall time,Step,Value
1650363364.2482145,1065,0.0
1650363385.3854058,1560,0.6000000238418579
1650363411.9455516,2037,0.0
1650363436.2648969,2532,0.30000001192092896
1650363463.6545906,3098,0.4000000059604645
1650363488.1012743,3559,0.0
1650363514.1219332,4054,0.0
1650363537.9204817,4513,0.6000000238418579
1650363562.6561608,5008,0.6000000238418579
1650363587.6832247,5506,0.0
1650363614.0538812,6001,0.0
1650363643.981089,6595,0.0
1650363668.9288433,7066,0.6000000238418579
1650363692.5963967,7557,1.0
1650363716.6712658,8052,0.44999998807907104
1650363744.927503,8588,0.0
1650363767.353939,9041,0.3499999940395355
1650363792.714756,9536,0.6000000238418579
1650363817.1805565,10031,0.6499999761581421
1650363844.6662993,10585,0.6000000238418579
1650363867.4734402,11064,1.0
1650363891.1708388,11559,0.5
1650363915.740136,12043,0.30000001192092896
1650363941.1413617,12579,0.550000011920929
1650363966.16246,13093,0.5
1650363986.0491714,13526,1.0
1650364009.9178402,14034,0.44999998807907104
1650364035.6368148,14598,1.0
1650364056.4066598,15013,0.4000000059604645
1650364081.5238178,15530,0.6499999761581421
1650364107.3526983,16080,0.550000011920929
1650364130.2069712,16575,1.0
1650364155.260628,17090,0.6000000238418579
1650364176.5197244,17528,0.550000011920929
1650364200.2171593,18023,0.44999998807907104
1650364225.6110713,18549,0.550000011920929
1650364251.0665514,19082,0.5
1650364271.030266,19503,0.6000000238418579
1650364295.4478757,20019,0.5
1650364321.0859966,20547,1.0
1650364342.9339983,21011,0.6499999761581421
1650364365.384734,21504,0.6000000238418579
1650364389.432418,22020,1.0
1650364411.8077407,22511,1.0
1650364435.3781307,23027,1.0
1650364459.6716247,23547,0.6000000238418579
1650364483.671095,24027,1.0
1650364509.0828824,24565,1.0
1650364530.1190846,25002,1.0
1650364553.524059,25500,1.0
1650364578.1069136,26018,1.0
1650364603.117367,26544,1.0
1650364625.2503138,27020,1.0
1650364651.9723134,27589,1.0
1650364673.12533,28010,1.0
1650364698.7535915,28569,1.0
1650364723.279639,29096,1.0
1650364741.8737152,29501,1.0
1650364765.0498838,30001,1.0
1650364789.3459659,30516,0.4000000059604645
1650364812.810971,31006,1.0
1650364836.9548836,31529,1.0
1650364863.190517,32090,0.6000000238418579
1650364884.6111064,32531,1.0
1650364909.3847206,33060,1.0
1650364930.6743948,33525,1.0
1650364953.409801,34014,1.0
1650364977.2943676,34528,1.0
1650365000.7089386,35046,1.0
1650365023.493887,35552,1.0
1650365044.1221626,36017,1.0
1650365066.720432,36500,1.0
1650365091.8769767,37058,1.0
1650365112.554171,37513,1.0
1650365136.5450566,38049,1.0
1650365156.7898643,38501,1.0
1650365183.2493513,39088,1.0
1650365205.4246018,39564,1.0
1650365229.74802,40097,1.0
1650365251.68975,40576,1.0
1650365273.3448644,41067,1.0
1650365295.2206233,41515,1.0
1650365318.954147,42017,1.0
1650365344.3419433,42596,1.0
1650365366.0636315,43071,1.0
1650365389.2317271,43564,1.0
1650365411.5208724,44026,1.0
1650365434.6221914,44536,1.0
1650365459.7482285,45086,1.0
1650365479.4691162,45503,1.0
1650365502.7457938,46018,1.0
1650365526.0177443,46532,1.0
1650365549.0660284,47047,1.0
1650365569.4232514,47505,1.0
1650365595.0809538,48059,1.0
1650365617.9738932,48561,1.0
1650365638.863446,49021,1.0
1650365661.6754494,49502,0.5
1650365686.5054345,50027,0.4000000059604645
1650365712.1256022,50557,0.3499999940395355
